"OBJECTID","Reference","Sampling_Date","Gear","ExDate","Bluefish","Common.Snook","Mullets","Pinfish","Red.Drum","Sand.Seatrout"
2219599,"TBM2006061103","2006-06-27 20:00:00",160,"2018-04-12 06:29:53",0,0,0,2,0,0
2219990,"TBM2006070301","2006-07-09 20:00:00",160,"2018-04-12 06:29:52",0,0,0,2,0,0
2220416,"TBM2006070602","2006-07-19 20:00:00",160,"2018-04-12 06:28:45",0,7,0,0,0,0
2220771,"TBM2006070602","2006-07-19 20:00:00",160,"2018-04-12 06:29:55",0,0,0,120,0,0
2222012,"TBM2006070307","2006-07-09 20:00:00",160,"2018-04-12 06:31:11",0,0,0,5,0,0
2222485,"TBM2006070301","2006-07-09 20:00:00",160,"2018-04-12 06:28:43",0,3,0,0,0,0
2225972,"TBM2006060601","2006-06-21 20:00:00",160,"2018-04-12 06:28:45",0,15,0,0,0,0
2227763,"TBM2006081104","2006-08-14 20:00:00",160,"2018-04-12 06:29:51",0,2,0,0,0,0
2228518,"TBM2006080803","2006-08-06 20:00:00",160,"2018-04-12 06:30:09",0,2,0,0,0,0
2229228,"TBM2006080405","2006-07-31 20:00:00",300,"2018-04-12 06:32:36",0,0,0,0,0,17
2232374,"TBM2006091103","2006-09-19 20:00:00",20,"2018-04-12 06:30:10",0,0,0,0,0,1
2233504,"TBM2006090601","2006-09-13 20:00:00",160,"2018-04-12 06:29:51",0,1,0,0,0,0
2233507,"TBM2006090604","2006-09-13 20:00:00",160,"2018-04-12 06:29:51",0,2,0,0,0,0
2233759,"TBM2006081104","2006-08-14 20:00:00",160,"2018-04-12 06:29:55",0,0,0,24,0,0
2233914,"TBM2006090603","2006-09-13 20:00:00",160,"2018-04-12 06:29:55",0,0,0,0,1,0
2234349,"TBM2006090603","2006-09-13 20:00:00",160,"2018-04-12 06:29:50",0,0,0,39,0,0
2234379,"TBM2006090906","2006-09-19 20:00:00",160,"2018-04-12 06:29:50",0,0,0,0,2,0
2234386,"TBM2006091104","2006-09-19 20:00:00",300,"2018-04-12 06:29:50",0,0,0,0,0,41
2244650,"TBM2002070405","2002-07-16 20:00:00",160,"2018-04-12 06:51:54",0,0,0,2,0,0
2244707,"TBM2002071303","2002-07-18 20:00:00",160,"2018-04-12 06:51:54",0,1,0,0,0,0
2244709,"TBM2002071305","2002-07-18 20:00:00",160,"2018-04-12 06:51:54",0,0,0,0,1,0
2244710,"TBM2002071307","2002-07-22 20:00:00",160,"2018-04-12 06:51:54",0,0,0,0,1,0
2244711,"TBM2002071308","2002-07-22 20:00:00",160,"2018-04-12 06:51:54",0,2,0,0,0,0
2245064,"TBM2002071304","2002-07-18 20:00:00",20,"2018-04-12 06:47:35",0,0,0,2,0,0
2245585,"TBM2002071305","2002-07-18 20:00:00",160,"2018-04-12 06:47:31",0,5,0,0,0,0
2245744,"TBM2002051101","2002-05-09 20:00:00",20,"2018-04-12 06:47:15",0,0,0,36,0,0
2246139,"TBM2002071303","2002-07-18 20:00:00",160,"2018-04-12 06:48:31",0,0,0,0,1,0
2246821,"TBM2002060804","2002-06-09 20:00:00",160,"2018-04-12 06:47:20",0,1,0,0,0,0
2248030,"TBM2002090207","2002-09-02 20:00:00",20,"2018-04-12 06:48:20",0,0,0,3,0,0
2248145,"TBM2002100201","2002-10-01 20:00:00",20,"2018-04-12 06:48:43",0,0,0,2,0,0
2248952,"TBM2002090402","2002-09-03 20:00:00",20,"2018-04-12 06:48:27",0,0,0,1,0,0
2248958,"TBM2002090405","2002-09-03 20:00:00",160,"2018-04-12 06:48:27",0,0,0,0,2,0
2249873,"TBM2002076202","2002-07-01 20:00:00",300,"2018-04-12 06:47:13",0,0,0,0,0,14
2250501,"TBM2002100102","2002-09-30 20:00:00",160,"2018-04-12 06:48:38",0,0,0,1,0,0
2250510,"TBM2002100206","2002-10-01 20:00:00",160,"2018-04-12 06:48:38",0,0,0,102,0,0
2279300,"TBM2006031206","2006-03-20 19:00:00",160,"2018-04-12 06:24:11",0,2,0,0,0,0
2279934,"TBM2006090906","2006-09-19 20:00:00",160,"2018-04-12 06:30:18",0,0,0,1,0,0
2280387,"TBM2006091102","2006-09-19 20:00:00",300,"2018-04-12 06:30:13",0,0,0,0,0,1
2280974,"TBM2006100104","2006-10-01 20:00:00",300,"2018-04-12 06:30:15",0,0,0,0,0,2
2281899,"TBM2006100105","2006-10-01 20:00:00",300,"2018-04-12 06:30:17",0,0,0,0,0,189
2281958,"TBM2006100903","2006-10-16 20:00:00",160,"2018-04-12 06:30:17",0,5,0,0,0,0
2282317,"TBM2006100906","2006-10-16 20:00:00",160,"2018-04-12 06:30:38",0,2,0,0,0,0
2282420,"TBM2006110205","2006-10-31 19:00:00",160,"2018-04-12 06:30:38",0,2,0,0,0,0
2282424,"TBM2006110206","2006-10-31 19:00:00",20,"2018-04-12 06:30:38",0,0,0,0,3,0
2282470,"TBM2006100107","2006-10-01 20:00:00",300,"2018-04-12 06:30:25",0,0,0,0,0,13
2282676,"TBM2006090904","2006-09-19 20:00:00",160,"2018-04-12 06:29:55",0,0,0,12,0,0
2284227,"TBM2006110607","2006-11-01 19:00:00",20,"2018-04-12 06:30:17",0,0,0,0,3,0
2284579,"TBM2006110201","2006-10-31 19:00:00",160,"2018-04-12 06:33:00",0,0,0,0,0,6
2285548,"TBM2006110204","2006-10-31 19:00:00",160,"2018-04-12 06:30:27",0,0,0,0,2,0
2286037,"TBM2006101203","2006-10-25 20:00:00",160,"2018-04-12 06:30:22",0,0,0,0,1,0
2292328,"TBM2006101202","2006-10-25 20:00:00",160,"2018-04-12 06:30:29",0,0,0,8,0,0
2292330,"TBM2006101203","2006-10-25 20:00:00",160,"2018-04-12 06:30:29",0,0,0,1,0,0
2292441,"TBM2006110202","2006-10-31 19:00:00",20,"2018-04-12 06:30:31",0,0,0,0,19,0
2294006,"TBM2006100901","2006-10-16 20:00:00",160,"2018-04-12 06:30:29",0,3,0,0,0,0
2294007,"TBM2006100902","2006-10-16 20:00:00",20,"2018-04-12 06:30:29",0,0,0,0,1,0
2295349,"TBM2006110205","2006-10-31 19:00:00",160,"2018-04-12 06:30:31",0,0,0,0,3,0
2295367,"TBM2006110601","2006-11-01 19:00:00",300,"2018-04-12 06:30:31",0,0,0,0,0,16
2298061,"TBM2007010901","2007-01-21 19:00:00",160,"2018-04-12 06:30:42",0,3,0,0,0,0
2298064,"TBM2007010902","2007-01-21 19:00:00",160,"2018-04-12 06:30:42",0,0,0,16,0,0
2298181,"TBM2006120707","2006-12-13 19:00:00",160,"2018-04-12 06:30:49",0,1,0,0,0,0
2298295,"TBM2007010302","2007-01-03 19:00:00",300,"2018-04-12 06:30:49",0,0,0,0,0,1
2298657,"TBM2007010304","2007-01-03 19:00:00",300,"2018-04-12 06:30:49",0,0,0,1,0,0
2298692,"TBM2007011007","2007-01-22 19:00:00",160,"2018-04-12 06:30:49",0,12,0,0,0,0
2299487,"TBM2006121007","2006-12-05 19:00:00",20,"2018-04-12 06:30:42",0,0,0,0,3,0
2299579,"TBM2007010303","2007-01-03 19:00:00",300,"2018-04-12 06:30:44",0,0,0,0,0,4
2300046,"TBM2007011005","2007-01-22 19:00:00",20,"2018-04-12 06:30:51",0,0,0,4,0,0
2300832,"TBM2007010901","2007-01-21 19:00:00",160,"2018-04-12 06:33:22",0,0,0,1,0,0
2302532,"TBM2007011004","2007-01-22 19:00:00",20,"2018-04-12 06:30:52",0,0,0,4,0,0
2302635,"TBM2007020604","2007-02-01 19:00:00",20,"2018-04-12 06:30:56",0,0,0,1,0,0
2312555,"TBM2006061103","2006-06-27 20:00:00",160,"2018-04-12 06:29:52",0,14,0,0,0,0
2312891,"TBM2006070601","2006-07-19 20:00:00",20,"2018-04-12 06:29:52",0,0,0,1,0,0
2312932,"TBM2006071107","2006-07-19 20:00:00",300,"2018-04-12 06:29:58",0,0,0,0,0,15
2316825,"TBM2002101504","2002-10-13 20:00:00",300,"2018-04-12 06:48:28",0,0,0,0,0,17
2317809,"TBM2002111806","2002-11-21 19:00:00",20,"2018-04-12 06:50:24",0,0,0,0,1,0
2318131,"TBM2002080404","2002-08-01 20:00:00",20,"2018-04-12 06:48:15",0,0,0,0,0,6
2318145,"TBM2002080901","2002-08-07 20:00:00",160,"2018-04-12 06:48:15",0,0,0,0,0,2
2318607,"TBM2002101707","2002-10-27 19:00:00",300,"2018-04-12 06:52:58",0,0,0,0,0,2
2318614,"TBM2002101805","2002-10-28 19:00:00",300,"2018-04-12 06:52:58",0,0,0,0,1,0
2319015,"TBM2002101802","2002-10-28 19:00:00",300,"2018-04-12 06:50:16",0,0,0,0,3,0
2320048,"TBM2002101801","2002-10-28 19:00:00",300,"2018-04-12 06:50:06",0,0,0,0,4,0
2320049,"TBM2002101804","2002-10-28 19:00:00",300,"2018-04-12 06:50:06",0,0,0,0,0,1
2320466,"TBM2002111307","2002-11-07 19:00:00",160,"2018-04-12 06:50:14",0,0,0,0,1,0
2320471,"TBM2002111404","2002-11-12 19:00:00",300,"2018-04-12 06:50:14",0,0,0,0,0,6
2320497,"TBM2002111708","2002-11-20 19:00:00",300,"2018-04-12 06:50:14",0,0,0,0,1,0
2320504,"TBM2002111808","2002-11-21 19:00:00",300,"2018-04-12 06:50:14",0,0,0,0,0,8
2320679,"TBM2002100102","2002-09-30 20:00:00",160,"2018-04-12 06:50:24",0,0,0,0,1,0
2320680,"TBM2002100104","2002-09-30 20:00:00",20,"2018-04-12 06:50:24",0,0,0,1,0,0
2321181,"TBM2002100504","2002-10-13 20:00:00",20,"2018-04-12 06:48:38",0,0,0,0,1,0
2321632,"TBM2002101503","2002-10-13 20:00:00",300,"2018-04-12 06:50:15",0,0,0,0,0,9
2321767,"TBM2002111301","2002-11-07 19:00:00",160,"2018-04-12 06:50:24",0,0,0,0,1,0
2321812,"TBM2002111811","2002-11-21 19:00:00",20,"2018-04-12 06:50:24",0,0,0,0,13,0
2323852,"TBM2002100206","2002-10-01 20:00:00",160,"2018-04-12 06:50:00",0,1,0,0,0,0
2324068,"TBM2002081305","2002-08-15 20:00:00",20,"2018-04-12 06:48:15",0,0,0,1,0,0
2324458,"TBM2002100101","2002-09-30 20:00:00",160,"2018-04-12 06:50:06",0,0,0,160,0,0
2324793,"TBM2006080803","2006-08-06 20:00:00",160,"2018-04-12 06:30:12",0,0,0,63,0,0
2340259,"TBM2002100105","2002-09-30 20:00:00",20,"2018-04-12 06:48:30",0,0,0,1,0,0
2340488,"TBM2002110602","2002-11-05 19:00:00",300,"2018-04-12 06:50:06",0,0,0,0,1,0
2340673,"TBM2002111307","2002-11-07 19:00:00",160,"2018-04-12 06:50:20",0,2,0,0,0,0
2341089,"TBM2002111307","2002-11-07 19:00:00",160,"2018-04-12 06:50:09",0,0,0,216,0,0
2341090,"TBM2002111402","2002-11-12 19:00:00",20,"2018-04-12 06:50:09",0,0,0,0,4,0
2342912,"TBM2002121115","2002-12-16 19:00:00",20,"2018-04-12 06:52:02",0,0,0,5,0,0
2343093,"TBM2002121115","2002-12-16 19:00:00",20,"2018-04-12 06:50:35",0,0,0,0,1,0
2343184,"TBM2003010602","2003-01-14 19:00:00",20,"2018-04-12 06:52:12",0,0,0,1,0,0
2343418,"TBM2003011408","2003-01-26 19:00:00",300,"2018-04-12 06:52:34",0,0,0,2,0,0
2343428,"TBM2003011802","2003-01-30 19:00:00",20,"2018-04-12 06:52:34",0,0,0,20,0,0
2343541,"TBM2003021308","2003-02-02 19:00:00",300,"2018-04-12 06:52:35",0,0,0,3,0,0
2343546,"TBM2003021407","2003-02-12 19:00:00",20,"2018-04-12 06:52:35",0,0,0,3,0,0
2343776,"TBM2002120806","2002-12-03 19:00:00",160,"2018-04-12 06:52:16",0,0,0,0,4,0
2343903,"TBM2003011409","2003-01-26 19:00:00",20,"2018-04-12 06:52:20",0,0,0,6,0,0
2343905,"TBM2003011411","2003-01-26 19:00:00",20,"2018-04-12 06:52:20",0,0,0,0,1,0
2343979,"TBM2003020203","2003-02-04 19:00:00",20,"2018-04-12 06:52:26",0,0,0,7,0,0
2344030,"TBM2003021507","2003-02-23 19:00:00",20,"2018-04-12 06:52:26",0,0,0,3,0,0
2344308,"TBM2002111401","2002-11-12 19:00:00",20,"2018-04-12 06:51:55",0,0,0,0,2,0
2344437,"TBM2002120216","2002-12-01 19:00:00",20,"2018-04-12 06:52:02",0,0,0,0,1,0
2344537,"TBM2002120803","2002-12-03 19:00:00",20,"2018-04-12 06:50:36",0,0,0,0,1,0
2344644,"TBM2003010606","2003-01-14 19:00:00",20,"2018-04-12 06:52:31",0,0,0,1,0,0
2344762,"TBM2002111403","2002-11-12 19:00:00",300,"2018-04-12 06:54:31",0,0,0,0,0,2
2344794,"TBM2002111810","2002-11-21 19:00:00",20,"2018-04-12 06:54:32",0,0,0,0,25,0
2344880,"TBM2002120201","2002-12-01 19:00:00",300,"2018-04-12 06:54:42",0,0,0,0,0,4
2344884,"TBM2002120209","2002-12-01 19:00:00",20,"2018-04-12 06:54:42",0,0,0,0,35,0
2344933,"TBM2002110608","2002-11-05 19:00:00",20,"2018-04-12 06:50:17",0,0,0,0,1,0
2344968,"TBM2002111407","2002-11-12 19:00:00",300,"2018-04-12 06:50:17",0,0,0,1,0,0
2344981,"TBM2002111605","2002-11-20 19:00:00",160,"2018-04-12 06:52:01",0,2,0,0,0,0
2344990,"TBM2002111706","2002-11-20 19:00:00",20,"2018-04-12 06:52:01",0,0,0,0,15,0
2346068,"TBM2003011501","2003-01-15 19:00:00",300,"2018-04-12 06:56:10",0,0,0,1,0,0
2348059,"TBM2002120210","2002-12-01 19:00:00",20,"2018-04-12 06:52:09",0,0,0,0,6,0
2348621,"TBM2002111606","2002-11-20 19:00:00",160,"2018-04-12 06:50:17",0,0,0,0,2,0
2348717,"TBM2002120215","2002-12-01 19:00:00",20,"2018-04-12 06:51:59",0,0,0,0,1,0
2348744,"TBM2002120804","2002-12-03 19:00:00",160,"2018-04-12 06:51:59",0,0,0,2,0,0
2348750,"TBM2002120906","2002-12-04 19:00:00",20,"2018-04-12 06:51:59",0,0,0,0,1,0
2348847,"TBM2003010604","2003-01-14 19:00:00",160,"2018-04-12 06:52:06",0,0,0,0,1,0
2348877,"TBM2003011303","2003-01-21 19:00:00",300,"2018-04-12 06:52:06",0,0,0,4,0,0
2348879,"TBM2003011304","2003-01-21 19:00:00",300,"2018-04-12 06:52:06",0,0,0,20,0,0
2348882,"TBM2003011402","2003-01-26 19:00:00",300,"2018-04-12 06:52:06",0,0,0,1,0,0
2349651,"TBM2003010603","2003-01-14 19:00:00",20,"2018-04-12 06:51:59",0,0,0,0,1,0
2349801,"TBM2003021302","2003-02-02 19:00:00",20,"2018-04-12 06:52:39",0,0,0,8,0,0
2350429,"TBM2003010603","2003-01-14 19:00:00",20,"2018-04-12 06:52:02",0,0,0,24,0,0
2350465,"TBM2003011411","2003-01-26 19:00:00",20,"2018-04-12 06:52:02",0,0,0,38,0,0
2350467,"TBM2003011412","2003-01-26 19:00:00",20,"2018-04-12 06:52:37",0,0,0,1,0,0
2350589,"TBM2003021508","2003-02-23 19:00:00",20,"2018-04-12 06:52:39",0,0,0,371,0,0
2351530,"TBM2003031207","2003-03-10 19:00:00",160,"2018-04-12 06:52:42",0,4,0,0,0,0
2354847,"TBM2003021307","2003-02-02 19:00:00",300,"2018-04-12 06:52:12",0,0,0,1,0,0
2355375,"TBM2003031103","2003-03-12 19:00:00",20,"2018-04-12 06:52:45",0,0,0,2,0,0
2355390,"TBM2003031404","2003-03-12 19:00:00",300,"2018-04-12 06:52:45",0,0,0,8,0,0
2356018,"TBM2003031407","2003-03-12 19:00:00",20,"2018-04-12 06:52:55",0,0,0,216,0,0
2356245,"TBM2003021408","2003-02-12 19:00:00",20,"2018-04-12 06:56:11",0,0,0,2,0,0
2356246,"TBM2003021411","2003-02-12 19:00:00",20,"2018-04-12 06:56:11",0,0,0,6,0,0
2356772,"TBM2003031107","2003-03-12 19:00:00",160,"2018-04-12 06:56:13",0,2,0,0,0,0
2356775,"TBM2003031203","2003-03-10 19:00:00",160,"2018-04-12 06:56:13",0,0,0,1,0,0
2356780,"TBM2003031310","2003-03-17 19:00:00",20,"2018-04-12 06:56:13",0,0,0,10,0,0
2356898,"TBM2003041204","2003-04-22 20:00:00",20,"2018-04-12 06:56:44",0,0,0,1,0,0
2357344,"TBM2003031207","2003-03-10 19:00:00",160,"2018-04-12 06:52:48",0,0,0,0,1,0
2357351,"TBM2003031405","2003-03-12 19:00:00",300,"2018-04-12 06:52:48",0,0,0,12,0,0
2357475,"TBM2003041303","2003-04-27 20:00:00",300,"2018-04-12 06:52:49",0,0,0,1,0,0
2357480,"TBM2003041401","2003-04-17 20:00:00",20,"2018-04-12 06:52:49",0,0,0,127,0,0
2357670,"TBM2003031202","2003-03-10 19:00:00",20,"2018-04-12 06:52:53",0,0,0,16,0,0
2357687,"TBM2003031410","2003-03-12 19:00:00",300,"2018-04-12 06:52:53",0,0,0,114,0,0
2358011,"TBM2003041202","2003-04-22 20:00:00",160,"2018-04-12 06:53:00",0,0,0,0,2,0
2358136,"TBM2003051404","2003-05-18 20:00:00",300,"2018-04-12 06:54:21",0,0,0,5,0,0
2358646,"TBM2003011401","2003-01-26 19:00:00",300,"2018-04-12 06:52:19",0,0,0,1,0,0
2358954,"TBM2003031104","2003-03-12 19:00:00",20,"2018-04-12 06:52:41",0,0,0,94,0,0
2358999,"TBM2003020203","2003-02-04 19:00:00",20,"2018-04-12 06:52:12",0,0,0,0,3,0
2359043,"TBM2003021306","2003-02-02 19:00:00",300,"2018-04-12 06:52:50",0,0,0,1,0,0
2359165,"TBM2003031303","2003-03-17 19:00:00",300,"2018-04-12 06:52:41",0,0,0,836,0,0
2359173,"TBM2003031403","2003-03-12 19:00:00",300,"2018-04-12 06:52:41",0,0,0,3,0,0
2359298,"TBM2003041301","2003-04-27 20:00:00",300,"2018-04-12 06:52:46",0,0,0,12,0,0
2359302,"TBM2003041304","2003-04-27 20:00:00",300,"2018-04-12 06:52:46",0,0,0,2,0,0
2359306,"TBM2003041402","2003-04-17 20:00:00",20,"2018-04-12 06:52:46",0,0,0,20,0,0
2359308,"TBM2003041403","2003-04-17 20:00:00",300,"2018-04-12 06:52:46",0,0,0,6,0,0
2359311,"TBM2003041407","2003-04-17 20:00:00",300,"2018-04-12 06:52:46",0,0,0,1,0,0
2359312,"TBM2003041408","2003-04-17 20:00:00",300,"2018-04-12 06:52:46",0,0,0,1,0,0
2359317,"TBM2003041505","2003-04-23 20:00:00",300,"2018-04-12 06:52:46",0,0,0,0,0,4
2360429,"TBM2003041302","2003-04-27 20:00:00",300,"2018-04-12 06:52:55",0,0,0,1,0,0
2360603,"TBM2003021203","2003-02-18 19:00:00",20,"2018-04-12 06:52:40",0,0,0,222,0,0
2360609,"TBM2003021303","2003-02-02 19:00:00",300,"2018-04-12 06:52:40",0,0,0,10,0,0
2360751,"TBM2003031107","2003-03-12 19:00:00",160,"2018-04-12 06:52:40",0,0,0,0,1,0
2360758,"TBM2003031301","2003-03-17 19:00:00",300,"2018-04-12 06:52:40",0,0,0,1,0,0
2361878,"TBM2003050803","2003-05-14 20:00:00",20,"2018-04-12 06:54:12",0,0,0,0,0,2
2362069,"TBM2003050701","2003-05-01 20:00:00",20,"2018-04-12 06:52:46",0,0,0,14,0,0
2362098,"TBM2003051405","2003-05-18 20:00:00",300,"2018-04-12 06:54:16",0,0,0,0,0,6
2362844,"TBM2003031408","2003-03-12 19:00:00",20,"2018-04-12 06:52:51",0,0,0,6,0,0
2367836,"TBM2003031402","2003-03-12 19:00:00",300,"2018-04-12 06:52:45",0,0,0,8,0,0
2367838,"TBM2003031411","2003-03-12 19:00:00",300,"2018-04-12 06:52:45",0,0,0,59,0,0
2368701,"TBM2003041301","2003-04-27 20:00:00",300,"2018-04-12 06:54:15",0,0,0,0,0,1
2368770,"TBM2003041302","2003-04-27 20:00:00",300,"2018-04-12 06:52:55",0,0,0,0,0,11
2368775,"TBM2003041310","2003-04-27 20:00:00",20,"2018-04-12 06:52:55",0,0,0,1,0,0
2368917,"TBM2003051405","2003-05-18 20:00:00",300,"2018-04-12 06:54:16",0,0,0,8,0,0
2369656,"TBM2003060602","2003-06-08 20:00:00",160,"2018-04-12 06:54:18",0,6,0,0,0,0
2369699,"TBM2003061601","2003-06-12 20:00:00",300,"2018-04-12 06:54:18",0,0,0,0,0,64
2370145,"TBM2003061602","2003-06-12 20:00:00",300,"2018-04-12 06:54:13",0,0,0,25,0,0
2370160,"TBM2003061703","2003-06-02 20:00:00",20,"2018-04-12 06:54:13",0,0,0,7,0,0
2370303,"TBM2003061702","2003-06-02 20:00:00",20,"2018-04-12 06:58:12",0,0,0,3,0,0
2370388,"TBM2003041411","2003-04-17 20:00:00",20,"2018-04-12 06:54:01",0,0,0,80,0,0
2370390,"TBM2003041412","2003-04-17 20:00:00",20,"2018-04-12 06:54:01",0,0,0,194,0,0
2370502,"TBM2003051303","2003-05-20 20:00:00",300,"2018-04-12 06:54:04",0,0,0,0,0,51
2370519,"TBM2003051506","2003-05-20 20:00:00",300,"2018-04-12 06:54:04",0,0,0,0,0,1
2370585,"TBM2003060301","2003-06-01 20:00:00",160,"2018-04-12 06:54:04",0,2,0,0,0,0
2370625,"TBM2003060602","2003-06-08 20:00:00",160,"2018-04-12 06:54:13",0,0,0,135,0,0
2370894,"TBM2003071405","2003-07-01 20:00:00",300,"2018-04-12 06:54:40",0,0,0,1,0,0
2370910,"TBM2003071512","2003-07-14 20:00:00",300,"2018-04-12 06:54:40",0,0,0,2,0,0
2371015,"TBM2003041205","2003-04-22 20:00:00",160,"2018-04-12 06:54:03",0,0,0,0,12,0
2371141,"TBM2003051304","2003-05-20 20:00:00",300,"2018-04-12 06:54:07",0,0,0,0,0,52
2371146,"TBM2003051403","2003-05-18 20:00:00",20,"2018-04-12 06:54:07",0,0,0,26,0,0
2371155,"TBM2003051503","2003-05-20 20:00:00",300,"2018-04-12 06:54:07",0,0,0,0,0,1
2371215,"TBM2003041304","2003-04-27 20:00:00",300,"2018-04-12 06:54:07",0,0,0,0,0,1
2371330,"TBM2003051301","2003-05-20 20:00:00",300,"2018-04-12 06:54:17",0,0,0,0,0,1
2371342,"TBM2003051406","2003-05-18 20:00:00",300,"2018-04-12 06:54:17",0,0,0,0,0,5
2371351,"TBM2003051508","2003-05-20 20:00:00",20,"2018-04-12 06:54:17",0,0,0,1,0,0
2371866,"TBM2003070302","2003-07-01 20:00:00",160,"2018-04-12 06:54:26",0,0,0,57,0,0
2371910,"TBM2003071403","2003-07-01 20:00:00",300,"2018-04-12 06:54:26",0,0,0,0,0,48
2372079,"TBM2003071301","2003-07-13 20:00:00",160,"2018-04-12 06:54:26",0,0,0,99,0,0
2372083,"TBM2003071303","2003-07-13 20:00:00",160,"2018-04-12 06:54:26",0,0,0,35,0,0
2372088,"TBM2003071404","2003-07-01 20:00:00",300,"2018-04-12 06:54:26",0,0,0,0,0,40
2372093,"TBM2003071502","2003-07-14 20:00:00",20,"2018-04-12 06:54:35",0,0,0,7,0,0
2372095,"TBM2003071503","2003-07-14 20:00:00",300,"2018-04-12 06:54:35",0,0,0,0,0,12
2372267,"TBM2003061402","2003-06-03 20:00:00",20,"2018-04-12 06:54:32",0,0,0,5,0,0
2372444,"TBM2003071504","2003-07-14 20:00:00",300,"2018-04-12 06:54:37",0,0,0,0,0,3
2372450,"TBM2003071511","2003-07-14 20:00:00",300,"2018-04-12 06:54:37",0,0,0,0,0,1
2372455,"TBM2003071608","2003-07-15 20:00:00",20,"2018-04-12 06:54:37",0,0,0,0,0,1
2372671,"TBM2003050306","2003-05-08 20:00:00",160,"2018-04-12 06:54:19",0,47,0,0,0,0
2372705,"TBM2003051302","2003-05-20 20:00:00",300,"2018-04-12 06:54:19",0,0,0,0,0,22
2372715,"TBM2003051407","2003-05-18 20:00:00",300,"2018-04-12 06:54:19",0,0,0,0,0,5
2372788,"TBM2003060301","2003-06-01 20:00:00",160,"2018-04-12 06:54:32",0,0,0,3,0,0
2372805,"TBM2003060603","2003-06-08 20:00:00",160,"2018-04-12 06:54:32",0,0,0,117,0,0
2372888,"TBM2003050306","2003-05-08 20:00:00",160,"2018-04-12 06:54:05",0,0,0,7,0,0
2373272,"TBM2003080806","2003-08-06 20:00:00",300,"2018-04-12 06:54:40",0,0,0,0,0,4
2374080,"TBM2003060601","2003-06-08 20:00:00",20,"2018-04-12 06:54:20",0,0,0,3,0,0
2374082,"TBM2003060604","2003-06-08 20:00:00",160,"2018-04-12 06:54:20",0,0,0,14,0,0
2374117,"TBM2003061503","2003-06-05 20:00:00",300,"2018-04-12 06:54:20",0,0,0,0,0,15
2375459,"TBM2006110604","2006-11-01 19:00:00",300,"2018-04-12 06:30:33",0,0,0,4,0,0
2385473,"TBM2007020605","2007-02-01 19:00:00",160,"2018-04-12 06:31:00",0,0,0,0,8,0
2385986,"TBM2003061502","2003-06-05 20:00:00",300,"2018-04-12 06:54:16",0,0,0,0,0,139
2386290,"TBM2003061604","2003-06-12 20:00:00",20,"2018-04-12 06:54:32",0,0,0,6,0,0
2387193,"TBM2003061603","2003-06-12 20:00:00",20,"2018-04-12 06:54:34",0,0,0,10,0,0
2387199,"TBM2003061608","2003-06-12 20:00:00",20,"2018-04-12 06:54:34",0,0,0,3,0,0
2387519,"TBM2003061504","2003-06-05 20:00:00",300,"2018-04-12 06:54:33",0,0,0,0,0,10
2387657,"TBM2003080808","2003-08-06 20:00:00",300,"2018-04-12 06:54:39",0,0,0,0,0,1
2387676,"TBM2003081106","2003-08-11 20:00:00",160,"2018-04-12 06:54:39",0,0,0,31,0,0
2387678,"TBM2003081203","2003-08-12 20:00:00",300,"2018-04-12 06:54:39",0,0,0,0,0,2
2387975,"TBM2003071509","2003-07-14 20:00:00",300,"2018-04-12 06:54:38",0,0,0,2,0,0
2388491,"TBM2003100706","2003-10-13 20:00:00",20,"2018-04-12 06:55:18",0,0,0,0,6,0
2388574,"TBM2003061611","2003-06-12 20:00:00",300,"2018-04-12 06:54:32",0,0,0,1,0,0
2388658,"TBM2003070301","2003-07-01 20:00:00",160,"2018-04-12 06:54:48",0,6,0,0,0,0
2388703,"TBM2003071503","2003-07-14 20:00:00",300,"2018-04-12 06:54:48",0,0,0,8,0,0
2388710,"TBM2003071509","2003-07-14 20:00:00",300,"2018-04-12 06:54:48",0,0,0,0,0,1
2388955,"TBM2003061602","2003-06-12 20:00:00",300,"2018-04-12 06:54:33",0,0,0,0,0,33
2389054,"TBM2003070302","2003-07-01 20:00:00",160,"2018-04-12 06:54:33",0,10,0,0,0,0
2389396,"TBM2003091005","2003-09-02 20:00:00",20,"2018-04-12 06:54:44",0,0,0,4,0,0
2389399,"TBM2003091009","2003-09-02 20:00:00",300,"2018-04-12 06:54:44",0,0,0,0,0,3
2389506,"TBM2003100501","2003-10-02 20:00:00",300,"2018-04-12 06:55:21",0,0,0,0,0,39
2389512,"TBM2003100604","2003-10-02 20:00:00",20,"2018-04-12 06:55:21",0,0,0,0,32,0
2389856,"TBM2003091503","2003-09-18 20:00:00",300,"2018-04-12 06:55:17",0,0,0,0,0,29
2389921,"TBM2003100402","2003-10-01 20:00:00",20,"2018-04-12 06:55:17",0,0,0,6,0,0
2389947,"TBM2003100606","2003-10-02 20:00:00",160,"2018-04-12 06:55:18",0,23,0,0,0,0
2389965,"TBM2003101102","2003-10-07 20:00:00",160,"2018-04-12 06:55:18",0,0,0,60,0,0
2390101,"TBM2003080907","2003-08-13 20:00:00",160,"2018-04-12 06:54:49",0,0,0,39,0,0
2390521,"TBM2003071406","2003-07-01 20:00:00",300,"2018-04-12 06:54:40",0,0,0,0,0,97
