OBJECTID,Reference,Sampling_Date,Latitude,Longitude,Gear,ExDate,Bluefish,Common Snook,Mullets,Pinfish,Red Drum,Sand Seatrout
2046307,TBM2005061501,2005-06-23T00:00:00Z,27.829783,-82.587717,20,2018-04-12T10:23:36Z,0,0,0,5,0,0
2046511,TBM2001040204,2001-04-03T00:00:00Z,28.007667,-82.676567,160,2018-04-12T10:43:13Z,0,4,0,0,0,0
2046521,TBM2001040605,2001-04-10T00:00:00Z,27.99905,-82.6545,20,2018-04-12T10:43:13Z,0,0,0,2,0,0
2046718,TBM2001061306,2001-06-14T00:00:00Z,27.905517,-82.648167,160,2018-04-12T10:41:46Z,0,0,0,47,0,0
2046821,TBM2001071202,2001-07-06T00:00:00Z,27.87645,-82.591067,160,2018-04-12T10:43:49Z,0,0,0,224,0,0
2046827,TBM2001071304,2001-07-05T00:00:00Z,27.957917,-82.712967,160,2018-04-12T10:43:49Z,0,0,0,2,0,0
2046833,TBM2001071403,2001-07-16T00:00:00Z,27.96315,-82.595567,300,2018-04-12T10:43:49Z,0,0,0,1,0,0
2046914,TBM2005060304,2005-06-01T00:00:00Z,27.937417,-82.700283,300,2018-04-12T10:23:30Z,0,0,0,3,0,0
2047095,TBM2005041403,2005-04-13T00:00:00Z,27.836167,-82.5892,160,2018-04-12T10:23:19Z,0,10,0,0,0,0
2047367,TBM2001071404,2001-07-16T00:00:00Z,27.923083,-82.69675,20,2018-04-12T10:43:50Z,0,0,0,1,0,0
2047753,TBM2005070207,2005-07-01T00:00:00Z,27.961467,-82.5692,20,2018-04-12T10:23:38Z,0,0,0,17,0,0
2047821,TBM2001061306,2001-06-14T00:00:00Z,27.905517,-82.648167,160,2018-04-12T10:41:48Z,0,3,0,0,0,0
2047958,TBM2005050404,2005-05-02T00:00:00Z,27.9939,-82.683633,160,2018-04-12T10:25:20Z,0,0,0,1,0,0
2048054,TBM2005060503,2005-06-03T00:00:00Z,27.97415,-82.59875,160,2018-04-12T10:25:21Z,0,7,0,0,0,0
2048543,TBM2001071303,2001-07-05T00:00:00Z,27.93345,-82.716583,160,2018-04-12T10:43:32Z,0,0,0,0,2,0
2048547,TBM2001071403,2001-07-16T00:00:00Z,27.96315,-82.595567,300,2018-04-12T10:43:32Z,0,0,0,0,0,32
2048634,TBM2001080301,2001-08-03T00:00:00Z,27.874633,-82.5968,160,2018-04-12T10:43:34Z,0,1,0,0,0,0
2048642,TBM2001080602,2001-08-20T00:00:00Z,27.9615,-82.69035,160,2018-04-12T10:43:34Z,0,0,0,64,0,0
2048837,TBM2001051301,2001-05-18T00:00:00Z,27.965267,-82.657467,160,2018-04-12T10:41:41Z,0,0,0,0,1,0
2048839,TBM2001051305,2001-05-18T00:00:00Z,28.008133,-82.676767,160,2018-04-12T10:41:41Z,0,0,0,0,2,0
2049017,TBM2001040203,2001-04-03T00:00:00Z,28.003067,-82.665033,160,2018-04-12T10:41:33Z,0,0,0,0,1,0
2049544,TBM2005051304,2005-05-26T00:00:00Z,27.840767,-82.588,20,2018-04-12T10:23:32Z,0,0,0,28,0,0
2049952,TBM2005050306,2005-05-03T00:00:00Z,27.867483,-82.60505,160,2018-04-12T10:23:29Z,0,1,0,0,0,0
2049971,TBM2005051002,2005-05-09T00:00:00Z,27.941183,-82.718533,300,2018-04-12T10:23:29Z,0,0,0,2,0,0
2050083,TBM2005061504,2005-06-23T00:00:00Z,27.847267,-82.594817,20,2018-04-12T10:23:31Z,0,0,0,13,0,0
2050282,TBM2001061401,2001-06-07T00:00:00Z,27.992517,-82.681333,20,2018-04-12T10:43:35Z,0,0,0,73,0,0
2050564,TBM2001061305,2001-06-14T00:00:00Z,27.919483,-82.612467,160,2018-04-12T10:41:43Z,0,0,0,1,0,0
2050596,TBM2005040201,2005-04-15T00:00:00Z,27.8749,-82.606767,20,2018-04-12T10:23:17Z,0,0,0,23,0,0
2050639,TBM2005041407,2005-04-13T00:00:00Z,27.8479,-82.5944,160,2018-04-12T10:23:17Z,0,3,0,0,0,0
2051139,TBM2005040502,2005-04-18T00:00:00Z,27.959967,-82.571683,20,2018-04-12T10:23:20Z,0,0,0,2,0,0
2051253,TBM2005051008,2005-05-09T00:00:00Z,27.8563,-82.590517,300,2018-04-12T10:23:30Z,0,0,0,1,0,0
2051428,TBM2005040203,2005-04-15T00:00:00Z,27.877017,-82.531683,160,2018-04-12T10:23:22Z,0,0,0,0,1,0
2051470,TBM2005041403,2005-04-13T00:00:00Z,27.836167,-82.5892,160,2018-04-12T10:23:22Z,0,0,0,0,11,0
2051527,TBM2005050404,2005-05-02T00:00:00Z,27.9939,-82.683633,160,2018-04-12T10:23:30Z,0,1,0,0,0,0
2051626,TBM2005060503,2005-06-03T00:00:00Z,27.97415,-82.59875,160,2018-04-12T10:23:31Z,0,0,0,0,1,0
2051808,TBM2005040505,2005-04-18T00:00:00Z,27.981133,-82.69285,160,2018-04-12T10:23:15Z,0,0,0,0,1,0
2051845,TBM2005041406,2005-04-13T00:00:00Z,27.847383,-82.596017,160,2018-04-12T10:23:15Z,0,46,0,0,0,0
2051846,TBM2005041406,2005-04-13T00:00:00Z,27.847383,-82.596017,160,2018-04-12T10:23:15Z,0,0,0,0,2,0
2051984,TBM2005051305,2005-05-26T00:00:00Z,27.8385,-82.592317,160,2018-04-12T10:23:30Z,0,0,0,148,0,0
2051986,TBM2005051305,2005-05-26T00:00:00Z,27.8385,-82.592317,160,2018-04-12T10:23:30Z,0,0,0,0,2,0
2052039,TBM2005060307,2005-06-01T00:00:00Z,27.901667,-82.643983,20,2018-04-12T10:23:30Z,0,0,0,2,0,0
2052049,TBM2005060503,2005-06-03T00:00:00Z,27.97415,-82.59875,160,2018-04-12T10:23:30Z,0,0,0,202,0,0
2052194,TBM2005060502,2005-06-03T00:00:00Z,27.97295,-82.607867,160,2018-04-12T10:23:40Z,0,0,0,10,0,0
2052334,TBM2005071004,2005-07-15T00:00:00Z,27.968433,-82.576317,20,2018-04-12T10:23:40Z,0,0,0,1,0,0
2052949,TBM1999110211,1999-11-02T00:00:00Z,27.955833,-82.718667,160,2018-04-12T10:37:02Z,0,0,0,0,3,0
2053210,TBM2005070208,2005-07-01T00:00:00Z,27.974433,-82.665467,300,2018-04-12T10:23:31Z,0,0,0,0,0,4
2053613,TBM2001081201,2001-08-20T00:00:00Z,27.865333,-82.566367,20,2018-04-12T10:43:41Z,0,0,0,6,0,0
2053677,TBM2001090204,2001-09-04T00:00:00Z,27.972617,-82.611967,160,2018-04-12T10:43:41Z,0,0,0,39,0,0
2054096,TBM2005070206,2005-07-01T00:00:00Z,27.937267,-82.54545,300,2018-04-12T10:23:31Z,0,0,0,23,0,0
2055045,TBM2001081207,2001-08-20T00:00:00Z,27.947783,-82.5441,20,2018-04-12T10:44:07Z,0,0,0,24,0,0
2055469,TBM2001090203,2001-09-04T00:00:00Z,27.980667,-82.6853,20,2018-04-12T10:43:34Z,0,0,0,5,0,0
2069774,TBM2001071402,2001-07-13T00:00:00Z,27.868133,-82.53805,20,2018-04-12T10:43:39Z,0,0,0,15,0,0
2070035,TBM2001071405,2001-07-16T00:00:00Z,27.916,-82.682617,20,2018-04-12T10:43:35Z,0,0,0,127,0,0
2070736,TBM2001080601,2001-08-20T00:00:00Z,27.924283,-82.692933,160,2018-04-12T10:43:55Z,0,0,0,154,0,0
2070740,TBM2001080604,2001-08-20T00:00:00Z,27.9725,-82.607533,160,2018-04-12T10:43:55Z,0,0,0,20,0,0
2070880,TBM2001091203,2001-09-18T00:00:00Z,27.964633,-82.66585,160,2018-04-12T10:44:01Z,0,1,0,0,0,0
2071056,TBM2001061104,2001-06-12T00:00:00Z,27.972417,-82.6086,160,2018-04-12T10:43:26Z,0,1,0,0,0,0
2071252,TBM2001100106,2001-10-01T00:00:00Z,27.867567,-82.54185,20,2018-04-12T10:44:14Z,0,0,0,0,7,0
2071775,TBM2001090701,2001-09-07T00:00:00Z,27.882683,-82.534367,160,2018-04-12T10:44:07Z,0,0,0,2,0,0
2072224,TBM2001090202,2001-09-04T00:00:00Z,28.007567,-82.63915,20,2018-04-12T10:43:43Z,0,0,0,2,0,0
2072420,TBM2001080602,2001-08-20T00:00:00Z,27.9615,-82.69035,160,2018-04-12T10:43:56Z,0,2,0,0,0,0
2072517,TBM2001090701,2001-09-07T00:00:00Z,27.882683,-82.534367,160,2018-04-12T10:44:03Z,0,0,0,0,1,0
2072561,TBM2001071301,2001-07-05T00:00:00Z,27.9024,-82.639333,160,2018-04-12T10:41:48Z,0,0,0,244,0,0
2072666,TBM2001080602,2001-08-20T00:00:00Z,27.9615,-82.69035,160,2018-04-12T10:43:45Z,0,0,0,0,6,0
2073326,TBM2001091205,2001-09-18T00:00:00Z,27.900917,-82.639817,160,2018-04-12T10:44:00Z,0,0,0,82,0,0
2073357,TBM2001100103,2001-10-01T00:00:00Z,27.8598,-82.595983,160,2018-04-12T10:44:00Z,0,0,0,61,0,0
2073454,TBM2001100601,2001-10-04T00:00:00Z,27.972417,-82.679683,300,2018-04-12T10:44:02Z,0,0,0,1,0,0
2073456,TBM2001100603,2001-10-04T00:00:00Z,27.889283,-82.6181,20,2018-04-12T10:44:02Z,0,0,0,0,1,0
2073588,TBM2001091203,2001-09-18T00:00:00Z,27.964633,-82.66585,160,2018-04-12T10:44:03Z,0,0,0,20,0,0
2073776,TBM2001090205,2001-09-04T00:00:00Z,27.976033,-82.594183,20,2018-04-12T10:43:48Z,0,0,0,0,0,2
2074006,TBM2001071303,2001-07-05T00:00:00Z,27.93345,-82.716583,160,2018-04-12T10:43:43Z,0,0,0,34,0,0
2074099,TBM2001080301,2001-08-03T00:00:00Z,27.874633,-82.5968,160,2018-04-12T10:43:45Z,0,0,0,56,0,0
2074406,TBM2001090702,2001-09-07T00:00:00Z,27.882967,-82.533667,160,2018-04-12T10:43:47Z,0,0,0,1,0,0
2074407,TBM2001090703,2001-09-07T00:00:00Z,27.86495,-82.596883,160,2018-04-12T10:43:47Z,0,0,0,40,0,0
2074439,TBM2001091205,2001-09-18T00:00:00Z,27.900917,-82.639817,160,2018-04-12T10:43:47Z,0,1,0,0,0,0
2075278,TBM2001100103,2001-10-01T00:00:00Z,27.8598,-82.595983,160,2018-04-12T10:47:46Z,0,10,0,0,0,0
2075727,TBM2001090701,2001-09-07T00:00:00Z,27.882683,-82.534367,160,2018-04-12T10:43:50Z,0,1,0,0,0,0
2076975,TBM2000041313,2000-04-13T00:00:00Z,27.973833,-82.595167,160,2018-04-12T10:37:19Z,0,3,0,0,0,0
2077264,TBM2001111002,2001-11-07T00:00:00Z,27.881533,-82.539583,160,2018-04-12T10:44:05Z,0,0,0,54,0,0
2079032,TBM2005071002,2005-07-15T00:00:00Z,27.9266,-82.705517,160,2018-04-12T10:23:32Z,0,0,0,0,2,0
2079057,TBM2005071404,2005-07-22T00:00:00Z,27.846083,-82.593833,160,2018-04-12T10:23:32Z,0,6,0,0,0,0
2079764,TBM2005071402,2005-07-22T00:00:00Z,27.832267,-82.583267,20,2018-04-12T10:23:40Z,0,0,0,1,0,0
2079876,TBM2005081403,2005-08-04T00:00:00Z,27.86385,-82.544867,160,2018-04-12T10:23:47Z,0,117,0,0,0,0
2079877,TBM2005081403,2005-08-04T00:00:00Z,27.86385,-82.544867,160,2018-04-12T10:23:47Z,0,0,0,0,3,0
2080588,TBM2005080405,2005-08-02T00:00:00Z,27.877617,-82.5929,160,2018-04-12T10:23:49Z,0,0,0,87,0,0
2081096,TBM2005090402,2005-09-06T00:00:00Z,27.9193,-82.688017,160,2018-04-12T10:23:46Z,0,11,0,0,0,0
2081221,TBM2005080505,2005-08-04T00:00:00Z,27.94365,-82.665983,300,2018-04-12T10:23:50Z,0,0,0,0,0,560
2081497,TBM2005100601,2005-10-13T00:00:00Z,27.9067,-82.63405,20,2018-04-12T10:23:49Z,0,0,0,0,1,0
2081504,TBM2005100706,2005-10-26T00:00:00Z,27.832533,-82.56145,160,2018-04-12T10:23:49Z,0,0,0,1,0,0
2082195,TBM2005071404,2005-07-22T00:00:00Z,27.846083,-82.593833,160,2018-04-12T10:23:37Z,0,0,0,118,0,0
2082257,TBM2005080503,2005-08-04T00:00:00Z,27.9511,-82.551583,300,2018-04-12T10:23:51Z,0,0,0,0,0,1
2082405,TBM2005070901,2005-07-15T00:00:00Z,27.85765,-82.553933,300,2018-04-12T10:23:32Z,0,0,0,0,0,1
2082408,TBM2005070906,2005-07-15T00:00:00Z,27.8368,-82.583067,20,2018-04-12T10:23:32Z,0,0,0,1,0,0
2082409,TBM2005071002,2005-07-15T00:00:00Z,27.9266,-82.705517,160,2018-04-12T10:23:32Z,0,0,0,22,0,0
2082428,TBM2005071403,2005-07-22T00:00:00Z,27.84235,-82.587567,20,2018-04-12T10:23:32Z,0,0,0,1,0,0
2082432,TBM2005071501,2005-07-13T00:00:00Z,27.873533,-82.599933,160,2018-04-12T10:23:32Z,0,0,0,6,0,0
2082584,TBM2005080507,2005-08-04T00:00:00Z,27.8982,-82.627633,20,2018-04-12T10:23:46Z,0,0,0,2,0,0
2082618,TBM2005081306,2005-08-11T00:00:00Z,27.85585,-82.5933,20,2018-04-12T10:23:48Z,0,0,0,4,0,0
2082710,TBM2005091407,2005-09-16T00:00:00Z,27.8367,-82.58945,160,2018-04-12T10:23:48Z,0,0,0,11,0,0
2082864,TBM2005071003,2005-07-15T00:00:00Z,27.916433,-82.683917,160,2018-04-12T10:23:33Z,0,0,0,174,0,0
2082892,TBM2005071501,2005-07-13T00:00:00Z,27.873533,-82.599933,160,2018-04-12T10:23:45Z,0,0,0,0,2,0
2083265,TBM2005091402,2005-09-16T00:00:00Z,27.8455,-82.59395,160,2018-04-12T10:23:48Z,0,0,0,9,0,0
2083455,TBM2005090403,2005-09-06T00:00:00Z,27.980667,-82.692767,160,2018-04-12T10:23:45Z,0,1,0,0,0,0
2083498,TBM2005091401,2005-09-16T00:00:00Z,27.854067,-82.59665,160,2018-04-12T10:23:47Z,0,0,0,94,0,0
2083746,TBM2005081302,2005-08-11T00:00:00Z,27.837233,-82.589383,160,2018-04-12T10:23:52Z,0,0,0,72,0,0
2083752,TBM2005081308,2005-08-11T00:00:00Z,27.828433,-82.589333,160,2018-04-12T10:23:52Z,0,1,0,0,0,0
2084316,TBM2005080204,2005-08-01T00:00:00Z,27.973583,-82.604133,160,2018-04-12T10:25:21Z,0,0,0,47,0,0
2084372,TBM2005081305,2005-08-11T00:00:00Z,27.854317000000002,-82.596367,160,2018-04-12T10:25:33Z,0,0,0,81,0,0
2084454,TBM2005091001,2005-09-13T00:00:00Z,27.864067,-82.540933,160,2018-04-12T10:25:34Z,0,6,0,0,0,0
2084478,TBM2005091401,2005-09-16T00:00:00Z,27.854067,-82.59665,160,2018-04-12T10:25:34Z,0,0,0,0,1,0
2084481,TBM2005091407,2005-09-16T00:00:00Z,27.8367,-82.58945,160,2018-04-12T10:25:34Z,0,0,0,0,12,0
2084542,TBM2005100604,2005-10-13T00:00:00Z,27.9344,-82.71705,160,2018-04-12T10:25:34Z,0,0,0,0,1,0
2084966,TBM2005071407,2005-07-22T00:00:00Z,27.853983,-82.596617,160,2018-04-12T10:23:30Z,0,0,0,99,0,0
2085054,TBM2005080502,2005-08-04T00:00:00Z,27.931383,-82.535633,20,2018-04-12T10:23:47Z,0,0,0,1,0,0
2085112,TBM2005081403,2005-08-04T00:00:00Z,27.86385,-82.544867,160,2018-04-12T10:23:48Z,0,0,0,476,0,0
2085173,TBM2005090604,2005-09-02T00:00:00Z,27.871133,-82.608333,300,2018-04-12T10:23:48Z,0,0,0,3,0,0
2085704,TBM2005100603,2005-10-13T00:00:00Z,27.916367,-82.683817,160,2018-04-12T10:23:50Z,0,0,0,0,2,0
2085808,TBM2005090902,2005-09-12T00:00:00Z,27.956033,-82.6128,300,2018-04-12T10:23:46Z,0,0,0,0,0,121
2085811,TBM2005090903,2005-09-12T00:00:00Z,27.9069,-82.633933,20,2018-04-12T10:23:46Z,0,0,0,4,0,0
2085837,TBM2005091402,2005-09-16T00:00:00Z,27.8455,-82.59395,160,2018-04-12T10:23:46Z,0,1,0,0,0,0
2086181,TBM2005101301,2005-10-11T00:00:00Z,27.836,-82.589217,160,2018-04-12T10:23:51Z,0,0,0,2,0,0
2086182,TBM2005101303,2005-10-11T00:00:00Z,27.848567,-82.5951,160,2018-04-12T10:23:51Z,0,10,0,0,0,0
2086266,TBM2005091403,2005-09-16T00:00:00Z,27.84345,-82.588117,20,2018-04-12T10:23:55Z,0,0,0,1,0,0
2089325,TBM2000091401,2000-09-14T00:00:00Z,28.010333,-82.678333,160,2018-04-12T10:38:55Z,0,12,0,0,0,0
2090110,TBM2005100502,2005-10-21T00:00:00Z,27.963967,-82.682633,300,2018-04-12T10:23:48Z,0,0,0,1,0,0
2090115,TBM2005100603,2005-10-13T00:00:00Z,27.916367,-82.683817,160,2018-04-12T10:23:48Z,0,0,0,3,0,0
2091852,TBM2002010401,2002-01-08T00:00:00Z,28.0006,-82.6537,20,2018-04-12T10:45:01Z,0,0,0,0,3,0
2092150,TBM2002021104,2002-02-19T00:00:00Z,27.841617,-82.5411,20,2018-04-12T10:45:02Z,0,0,0,70,0,0
2092238,TBM2002030904,2002-03-08T00:00:00Z,27.881933,-82.539617,160,2018-04-12T10:45:08Z,0,0,0,0,1,0
2093226,TBM2001111003,2001-11-07T00:00:00Z,27.8804,-82.532283,160,2018-04-12T10:44:54Z,0,3,0,0,0,0
2093314,TBM2001120705,2001-12-07T00:00:00Z,27.96285,-82.572483,20,2018-04-12T10:44:57Z,0,0,0,0,13,0
2095207,TBM2001111004,2001-11-07T00:00:00Z,27.84655,-82.552367,20,2018-04-12T10:44:22Z,0,0,0,6,0,0
2095498,TBM2001100603,2001-10-04T00:00:00Z,27.889283,-82.6181,20,2018-04-12T10:44:05Z,0,0,0,3,0,0
2095539,TBM2001101303,2001-10-23T00:00:00Z,28.005017,-82.675017,160,2018-04-12T10:44:05Z,0,0,0,9,0,0
2095633,TBM2002020405,2002-02-14T00:00:00Z,27.863833,-82.549367,160,2018-04-12T10:45:06Z,0,0,0,1,0,0
2096060,TBM2001111501,2001-11-13T00:00:00Z,27.871233,-82.609867,160,2018-04-12T10:44:15Z,0,0,0,2,0,0
2097809,TBM2001100602,2001-10-04T00:00:00Z,27.9701,-82.653017,300,2018-04-12T10:44:03Z,0,0,0,0,0,6
2098058,TBM2002020204,2002-02-01T00:00:00Z,27.956717,-82.7106,20,2018-04-12T10:44:58Z,0,0,0,101,0,0
2098582,TBM2001111308,2001-11-09T00:00:00Z,27.971033,-82.631117,300,2018-04-12T10:48:07Z,0,0,0,0,0,8
2098663,TBM2001101303,2001-10-23T00:00:00Z,28.005017,-82.675017,160,2018-04-12T10:44:07Z,0,1,0,0,0,0
2098766,TBM2001111002,2001-11-07T00:00:00Z,27.881533,-82.539583,160,2018-04-12T10:44:59Z,0,6,0,0,0,0
2098774,TBM2001111307,2001-11-09T00:00:00Z,27.941983,-82.622517,300,2018-04-12T10:44:59Z,0,0,0,0,0,7
2098775,TBM2001111308,2001-11-09T00:00:00Z,27.971033,-82.631117,300,2018-04-12T10:44:59Z,0,0,0,3,0,0
2098849,TBM2001120906,2001-12-19T00:00:00Z,27.873,-82.6025,20,2018-04-12T10:44:59Z,0,0,0,0,8,0
2099213,TBM2002020206,2002-02-01T00:00:00Z,28.003117,-82.664417,160,2018-04-12T10:49:13Z,0,3,0,0,0,0
2100688,TBM2005011105,2005-01-12T00:00:00Z,27.929683,-82.642133,300,2018-04-12T10:22:54Z,0,0,0,2,0,0
2100756,TBM2005020403,2005-02-01T00:00:00Z,27.965617,-82.657033,20,2018-04-12T10:23:11Z,0,0,0,3,0,0
2100882,TBM2005031401,2005-03-17T00:00:00Z,27.830517,-82.586083,20,2018-04-12T10:23:12Z,0,0,0,299,0,0
2105035,TBM2005040903,2005-04-15T00:00:00Z,27.927,-82.533317,20,2018-04-12T10:23:13Z,0,0,0,3,0,0
2105780,TBM2001021301,2001-02-15T00:00:00Z,27.953233,-82.720183,20,2018-04-12T10:39:35Z,0,0,0,5,0,0
2112882,TBM2002020406,2002-02-14T00:00:00Z,27.881667,-82.539783,160,2018-04-12T10:45:03Z,0,0,0,4,0,0
2113259,TBM2002020206,2002-02-01T00:00:00Z,28.003117,-82.664417,160,2018-04-12T10:46:19Z,0,0,0,0,0,2
2113328,TBM2002030106,2002-03-01T00:00:00Z,27.97065,-82.575383,160,2018-04-12T10:46:19Z,0,0,0,58,0,0
2113534,TBM2002020406,2002-02-14T00:00:00Z,27.881667,-82.539783,160,2018-04-12T10:46:24Z,0,7,0,0,0,0
2113626,TBM2002020407,2002-02-14T00:00:00Z,27.90535,-82.538533,20,2018-04-12T10:46:22Z,0,0,0,10,0,0
2113722,TBM2002030907,2002-03-08T00:00:00Z,27.904017,-82.634417,160,2018-04-12T10:46:26Z,0,0,0,0,12,0
2114188,TBM2002030103,2002-03-01T00:00:00Z,28.024367,-82.665833,20,2018-04-12T10:45:04Z,0,0,0,7,0,0
2114520,TBM2002041203,2002-04-11T00:00:00Z,27.926317,-82.533483,20,2018-04-12T10:46:29Z,0,0,0,1,0,0
2114639,TBM2002050407,2002-05-03T00:00:00Z,27.908033,-82.65055,20,2018-04-12T10:46:26Z,0,0,0,14,0,0
2114802,TBM2002051003,2002-05-09T00:00:00Z,27.9629,-82.692333,160,2018-04-12T10:46:39Z,0,1,0,0,0,0
2114902,TBM2002060802,2002-06-10T00:00:00Z,27.877617,-82.6106,20,2018-04-12T10:47:30Z,0,0,0,16,0,0
2114994,TBM2002020202,2002-02-01T00:00:00Z,27.920083,-82.688233,160,2018-04-12T10:46:18Z,0,1,0,0,0,0
2115223,TBM2002051001,2002-05-09T00:00:00Z,27.92215,-82.656117,20,2018-04-12T10:46:34Z,0,0,0,1,0,0
2115685,TBM2002030904,2002-03-08T00:00:00Z,27.881933,-82.539617,160,2018-04-12T10:46:31Z,0,0,0,21,0,0
2115747,TBM2002041205,2002-04-11T00:00:00Z,27.836583,-82.582917,20,2018-04-12T10:46:31Z,0,0,0,4,0,0
2115749,TBM2002041207,2002-04-11T00:00:00Z,27.881717,-82.539833,160,2018-04-12T10:46:31Z,0,0,0,2,0,0
2115983,TBM2002030904,2002-03-08T00:00:00Z,27.881933,-82.539617,160,2018-04-12T10:45:02Z,0,12,0,0,0,0
2117134,TBM2002071303,2002-07-19T00:00:00Z,27.83745,-82.59135,160,2018-04-12T10:47:30Z,0,0,0,57,0,0
2117136,TBM2002071307,2002-07-23T00:00:00Z,27.912683,-82.672533,160,2018-04-12T10:47:30Z,0,3,0,0,0,0
2117286,TBM2002060803,2002-06-10T00:00:00Z,27.88,-82.616667,160,2018-04-12T10:50:32Z,0,2,0,0,0,0
2118102,TBM2002041207,2002-04-11T00:00:00Z,27.881717,-82.539833,160,2018-04-12T10:45:07Z,0,1,0,0,0,0
2118257,TBM2002070405,2002-07-17T00:00:00Z,27.961517,-82.692167,160,2018-04-12T10:47:31Z,0,0,0,0,1,0
2136603,TBM2005050303,2005-05-03T00:00:00Z,27.844567,-82.552667,20,2018-04-12T10:23:27Z,0,0,0,3,0,0
2136628,TBM2005051003,2005-05-09T00:00:00Z,27.915967,-82.683533,20,2018-04-12T10:23:27Z,0,0,0,3,0,0
2136735,TBM2005061204,2005-06-08T00:00:00Z,27.833383,-82.5626,160,2018-04-12T10:23:28Z,0,2,0,0,0,0
2141115,TBM2005070901,2005-07-15T00:00:00Z,27.85765,-82.553933,300,2018-04-12T10:23:28Z,0,0,0,3,0,0
2141264,TBM2001071202,2001-07-06T00:00:00Z,27.87645,-82.591067,160,2018-04-12T10:43:41Z,0,1,0,0,0,0
2141265,TBM2001071203,2001-07-06T00:00:00Z,27.837333,-82.536767,160,2018-04-12T10:43:41Z,0,4,0,0,0,0
2141267,TBM2001071301,2001-07-05T00:00:00Z,27.9024,-82.639333,160,2018-04-12T10:43:41Z,0,0,0,0,4,0
2155728,TBM2005101302,2005-10-11T00:00:00Z,27.837583,-82.5912,160,2018-04-12T10:23:56Z,0,57,0,0,0,0
2156660,TBM2005101306,2005-10-11T00:00:00Z,27.854667,-82.596667,160,2018-04-12T10:23:56Z,0,0,0,117,0,0
2156997,TBM2005100502,2005-10-21T00:00:00Z,27.963967,-82.682633,300,2018-04-12T10:23:47Z,0,0,0,0,0,28
2157063,TBM2005101302,2005-10-11T00:00:00Z,27.837583,-82.5912,160,2018-04-12T10:23:48Z,0,0,0,39,0,0
2157470,TBM2005101303,2005-10-11T00:00:00Z,27.848567,-82.5951,160,2018-04-12T10:23:53Z,0,0,0,84,0,0
2157689,TBM2005101301,2005-10-11T00:00:00Z,27.836,-82.589217,160,2018-04-12T10:23:55Z,0,0,0,0,4,0
2159219,TBM2005111206,2005-11-04T00:00:00Z,27.945283,-82.669333,300,2018-04-12T10:23:55Z,0,0,0,0,0,2
2160819,TBM2001100601,2001-10-04T00:00:00Z,27.972417,-82.679683,300,2018-04-12T10:43:59Z,0,0,0,0,0,45
2161171,TBM2001111302,2001-11-09T00:00:00Z,27.971317,-82.609083,20,2018-04-12T10:44:01Z,0,0,0,0,1,0
2161176,TBM2001111501,2001-11-13T00:00:00Z,27.871233,-82.609867,160,2018-04-12T10:44:01Z,0,1,0,0,0,0
2161746,TBM2005120304,2005-12-12T00:00:00Z,27.9652,-82.669083,160,2018-04-12T10:23:56Z,0,0,0,7,0,0
2163003,TBM2005121006,2005-12-14T00:00:00Z,27.945933,-82.721833,20,2018-04-12T10:23:59Z,0,0,0,0,6,0
2163035,TBM2005121601,2005-12-27T00:00:00Z,27.863817,-82.545333,160,2018-04-12T10:23:59Z,0,0,0,0,3,0
2163650,TBM2005120307,2005-12-12T00:00:00Z,27.966283,-82.56575,20,2018-04-12T10:23:59Z,0,0,0,0,2,0
2175547,TBM2005081308,2005-08-11T00:00:00Z,27.828433,-82.589333,160,2018-04-12T10:23:46Z,0,0,0,50,0,0
2181601,TBM2006010802,2006-01-09T00:00:00Z,28.022983,-82.686533,160,2018-04-12T10:24:02Z,0,0,0,0,3,0
2182399,TBM2006011107,2006-01-19T00:00:00Z,27.919883,-82.610917,20,2018-04-12T10:23:57Z,0,0,0,2,0,0
2184320,TBM2006020803,2006-02-09T00:00:00Z,27.8734,-82.610033,20,2018-04-12T10:24:08Z,0,0,0,1,0,0
2186312,TBM2006030304,2006-03-02T00:00:00Z,27.992067,-82.660683,20,2018-04-12T10:24:13Z,0,0,0,2,0,0
2186333,TBM2006030805,2006-03-20T00:00:00Z,27.9198,-82.688133,160,2018-04-12T10:24:13Z,0,1,0,0,0,0
2186524,TBM2006030302,2006-03-02T00:00:00Z,28.009783,-82.6397,20,2018-04-12T10:24:11Z,0,0,5,0,0,0
2188442,TBM2006020303,2006-02-06T00:00:00Z,27.972867,-82.582767,300,2018-04-12T10:24:11Z,0,0,0,2,0,0
2188629,TBM2006030305,2006-03-02T00:00:00Z,27.985983,-82.6294,300,2018-04-12T10:24:13Z,0,0,0,2,0,0
2188632,TBM2006030307,2006-03-02T00:00:00Z,27.899017,-82.546183,300,2018-04-12T10:24:13Z,0,0,0,1,0,0
2191045,TBM2002020204,2002-02-01T00:00:00Z,27.956717,-82.7106,20,2018-04-12T10:44:57Z,0,0,0,0,1,0
2191115,TBM2002030104,2002-03-01T00:00:00Z,28.009133,-82.67665,160,2018-04-12T10:44:57Z,0,0,0,0,14,0
2191227,TBM2002040702,2002-04-03T00:00:00Z,27.920067,-82.688433,160,2018-04-12T10:46:36Z,0,2,0,0,0,0
2195327,TBM2006031206,2006-03-21T00:00:00Z,27.844867,-82.593933,160,2018-04-12T10:26:04Z,0,0,0,0,1,0
