"OBJECTID","Reference","Sampling_Date","Latitude","Longitude","Gear","Scientificname","Commonname","TotalNum","avg_size","min_size","max_size","ExDate"
1599215,"TBM2003111706",2003-11-18 19:00:00,27.880883,-82.614767,20,"Cynoscion nebulosus","Spotted Seatrout",2,64,62,66,2018-04-12 06:21:16
1599216,"TBM2003111707",2003-11-18 19:00:00,27.881067,-82.615033,20,"Eucinostomus gula","Silver Jenny",11,47,41,69,2018-04-12 06:21:16
1599217,"TBM2003111707",2003-11-18 19:00:00,27.881067,-82.615033,20,"Eucinostomus spp.","Eucinostomus",38,28,15,39,2018-04-12 06:21:16
1599218,"TBM2003111708",2003-11-18 19:00:00,27.877783,-82.61195,20,"Sciaenops ocellatus","Red Drum",1,43,43,43,2018-04-12 06:21:16
1599219,"TBM2003111711",2003-11-20 19:00:00,27.948833,-82.554233,300,"Eucinostomus gula","Silver Jenny",14,92,85,98,2018-04-12 06:21:16
1599220,"TBM2003111711",2003-11-20 19:00:00,27.948833,-82.554233,300,"Farfantepenaeus duorarum","Pink Shrimp",1,38,38,38,2018-04-12 06:21:16
1599221,"TBM2003111712",2003-11-20 19:00:00,27.947983,-82.552983,300,"Eucinostomus gula","Silver Jenny",70,92,80,105,2018-04-12 06:21:16
1599222,"TBM2003111714",2003-11-20 19:00:00,27.9501,-82.547867,300,"Symphurus plagiusa","Blackcheek Tonguefish",1,165,165,165,2018-04-12 06:21:16
1599223,"TBM2003111714",2003-11-20 19:00:00,27.9501,-82.547867,300,"Syngnathus louisianae","Chain Pipefish",1,130,130,130,2018-04-12 06:21:16
1600495,"TBM1996061910",1996-06-18 20:00:00,27.83,-82.584833,20,"Sphoeroides nephelus","Southern Puffer",2,63,49,77,2018-04-12 06:25:29
1600496,"TBM1996061910",1996-06-18 20:00:00,27.83,-82.584833,20,"Syngnathus louisianae","Chain Pipefish",3,142,138,145,2018-04-12 06:25:29
1600500,"TBM1996061915",1996-06-18 20:00:00,27.845667,-82.587667,300,"Chaetodipterus faber","Atlantic Spadefish",1,18,18,18,2018-04-12 06:25:29
1600502,"TBM1996061917",1996-06-18 20:00:00,27.852333,-82.595667,20,"Chasmodes saburrae","Florida Blenny",1,24,24,24,2018-04-12 06:25:29
1600511,"TBM1996061923",1996-06-18 20:00:00,27.908,-82.532667,20,"Gobiosoma spp.","Gobiosoma Gobies",1,20,20,20,2018-04-12 06:25:29
